Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,0.9878292535958753,0.33632986051000424,False,19,0.017161187069879805
Ability,0,-0.8714406128869749,0.4476435463234858,False,4,31.586479592809646
Academic Field,-1,-1.7534744608133914,0.09483465364078426,False,21,43.70081450991653
Appearance/Impression,-1,-1.966051179671489,0.05830325949421385,False,32,33.74756948347173
Appearance/Impression,0,-2.250938470034229,0.02840660502328665,True,56,56.620512819829116
Appearance/Impression,1,-1.9206306939363322,0.057685102542372996,False,99,46.438801454279556
Economics/Consumption,-1,-0.9558429594407739,0.3414798394517664,False,100,32.802630919613485
Emotion/Affection,-1,0.9059441620018597,0.4317494880404592,False,4,2.0970393918438712
Emotion/Affection,1,-1.2021271231156598,0.2433548967402202,False,21,41.46214893399488
Family,-1,1.6633709992965038,0.12211415817759834,False,13,-10.0017556354861
Interests/Hobby,-1,-0.8794989634836328,0.39397691200386453,False,15,36.03637388252813
Occupation/Social Status,-1,-1.3361047826179198,0.19065612125162504,False,34,56.8973962312818
Other,-1,-1.171839092058418,0.2684239499501337,False,11,31.719883144134947
Personality/Behavior,-1,-2.059949075285157,0.08506244514250631,False,7,13.435550147605527
Personality/Behavior,0,-2.726608198471526,0.007419731798223144,True,114,45.41310369389785
Personality/Behavior,1,-2.573616502499394,0.025883069942566346,True,12,107.70147880827834
Physique,-1,-2.228255731041896,0.031273500868476585,True,43,40.407250836941095
Sexuality,-1,-2.3453039077959734,0.034268723553312265,True,15,51.66377070169983
台男,1,-2.220397162008301,0.02758643152845236,True,189,11.61342416404334
