Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,-0.6965726377336388,0.4949682268394212,False,19,5.307040362515111
Ability,0,-4.0421054410099595,0.02725028947623139,True,4,53.39837494738522
Academic Field,-1,-1.8661843685310515,0.07674967866924155,False,21,36.355054807047196
Appearance/Impression,-1,-0.6722941236061588,0.506376824699242,False,32,26.689580476479712
Appearance/Impression,0,-2.1972553054046378,0.03223251661467415,True,56,43.91136163947618
Appearance/Impression,1,-3.137683579835354,0.0022554936171248216,True,98,38.1192862410694
Economics/Consumption,-1,-1.1013949851153837,0.273422561016102,False,99,31.249506804824513
Emotion/Affection,-1,1.488613399916274,0.23333489494534415,False,4,-8.23559066150598
Emotion/Affection,1,0.1371780241920941,0.8922616596343752,False,21,19.148598293382232
Family,-1,0.5937194478763129,0.5637242727730316,False,13,1.2269344600040328
Interests/Hobby,-1,-1.3947517773816007,0.18482753795991674,False,15,26.901413890973352
Occupation/Social Status,-1,-1.4725008271961444,0.15035994764833116,False,34,70.58579022113855
Other,-1,-1.1117073062719052,0.29227647934803147,False,11,28.18655885012929
Personality/Behavior,-1,-1.0875667772475848,0.3185328317568221,False,7,1.2618561664404773
Personality/Behavior,0,-2.8080601072656233,0.005873246942946777,True,114,41.546267826774766
Personality/Behavior,1,-1.7082870966340125,0.11561157837810518,False,12,62.40718859491693
Physique,-1,-2.4375625446418803,0.019100901630375693,True,43,45.842590967710116
Sexuality,-1,-0.5142286292391225,0.6151130280140245,False,15,19.38405522969455
台男,1,-2.008571001109613,0.04601360388400628,True,189,9.37517222242358
