Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,0.025576273937642707,0.979876728638833,False,19,0.8020032602264786
Ability,0,-1.5709312485271238,0.2142310836007779,False,4,48.74643069505771
Academic Field,-1,-1.5756256659057977,0.1307987702720669,False,21,42.510861447212406
Appearance/Impression,-1,-1.783159960256559,0.08435533754631172,False,32,38.75759737004258
Appearance/Impression,0,-2.411497184170401,0.01925325051603581,True,56,52.43168140457314
Appearance/Impression,1,-2.82330483213878,0.005768236241664865,True,98,37.3010121338324
Economics/Consumption,-1,-0.9831785979603245,0.3279162343277531,False,100,25.514469011857667
Emotion/Affection,-1,1.0150048789020536,0.3848441824103229,False,4,-7.333317627344314
Emotion/Affection,1,0.47656399081985756,0.6388379587810694,False,21,21.414031439949785
Family,-1,1.033866533347395,0.32158522781401583,False,13,-5.610503075922144
Interests/Hobby,-1,-2.3972492041423905,0.03103196962888736,True,15,42.23962944024618
Occupation/Social Status,-1,-1.4658810390034895,0.15214525127747658,False,34,77.97878614214005
Other,-1,-1.2217401134122297,0.249824449364183,False,11,18.62864991196724
Personality/Behavior,-1,-1.807418804581627,0.12070578088805538,False,7,9.671390387642722
Personality/Behavior,0,-1.6674827211087155,0.09818758046110844,False,114,44.16135447444316
Personality/Behavior,1,-1.6397918288722384,0.12930483170064916,False,12,117.98465617881662
Physique,-1,-1.4669641913500193,0.14983433834309576,False,43,44.5426306991654
Sexuality,-1,-2.296429303230572,0.03760396256427397,True,15,57.42017740778847
台男,1,-2.5815769801734705,0.01059634344774244,True,189,15.50197346197974
