Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-2.069860772366521,0.04894693617972027,True,26,66.91566529585192
Athletic Ability,-1,-5.246815786828391,0.0011903536057931451,True,8,106.9402121783883
Culture/Tradition,-1,-5.73656371781981,1.2806957074699524e-07,True,91,114.08069646855222
Drinking,-1,-5.175098578503886,1.1940889302712122e-05,True,33,102.60116191308101
Drinking,1,-7.064248488856585,3.43938640955813e-05,True,11,101.01625317524817
Ideology/Politics,-1,-4.1243544227353075,0.0003377988455963822,True,27,106.12350949622846
Institutions,-1,-7.075278814249746,3.427308830678804e-10,True,89,88.04807536182985
Personality/Behavior,-1,-2.156538845165203,0.16377158806117983,False,3,227.14736868012722
Personality/Behavior,0,-4.537107920284935,7.165688696216155e-05,True,34,147.23978751308448
Personality/Behavior,1,-1.1692075162669282,0.4504412731890606,False,2,198.87673774930235
Residential area,-1,-2.52899927029395,0.02802325873539142,True,12,62.09966066227841
