Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.049659664829615,0.30391627421571765,False,26,154.921279583485
Athletic Ability,-1,-4.2693254579049205,0.003703753618759467,True,8,118.67700609231997
Culture/Tradition,-1,-3.684853338509867,0.0003883784309784944,True,92,160.43747507035678
Drinking,-1,-2.4227903428482755,0.021238540605059017,True,33,174.2147321478214
Drinking,1,-2.3068441634685666,0.041528754400771535,True,12,200.9219976811462
Ideology/Politics,-1,-3.6829757666580325,0.0010626665462187543,True,27,188.17158866364713
Institutions,-1,-1.8160920645897847,0.0726491468479658,False,92,155.81049674712798
Personality/Behavior,-1,-1.2736890357135922,0.3307749698820366,False,3,361.0060263421138
Personality/Behavior,0,-2.39318707675626,0.022548872536888313,True,34,349.81746878796287
Personality/Behavior,1,-1.4189877276309646,0.39081571849341584,False,2,289.6656165734361
Residential area,-1,-2.4520732404374357,0.03212742071128982,True,12,85.5813443802075
