Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.0604530454124066,0.2990766997803482,False,26,97.92292929596375
Athletic Ability,-1,-3.7820570219076255,0.006873787921659348,True,8,80.31599129125446
Culture/Tradition,-1,-3.432884377425645,0.0009005628558853886,True,92,133.88582052094085
Drinking,-1,-2.3903963759133675,0.022886776401055783,True,33,117.65280031277302
Drinking,1,-1.1283067052245503,0.28124382504133205,False,13,376.2458241632525
Ideology/Politics,-1,-3.770553939208385,0.0008480462122980985,True,27,136.55890230158892
Institutions,-1,-2.0919971335930923,0.039193464015392476,True,93,129.58049380759533
Personality/Behavior,-1,-1.2518263149269813,0.33719112631162884,False,3,244.77959223143563
Personality/Behavior,0,-2.4125081424200574,0.02156187604304683,True,34,204.48045426658524
Personality/Behavior,1,-1.389481794821588,0.39713658227076293,False,2,270.99471682945995
Residential area,-1,-2.384850228192114,0.03618945772301454,True,12,78.40128746456436
