Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.0502208331576366,0.3036633028765817,False,26,110.29308842781474
Athletic Ability,-1,-4.109200696749688,0.004520449608194712,True,8,70.78709738837867
Culture/Tradition,-1,-3.1156511711053536,0.002455415995436815,True,92,127.30041135240249
Drinking,-1,-1.946339865963509,0.06043916198209401,False,33,104.34349574279021
Drinking,1,-2.189676487486058,0.05099702000287801,False,12,160.51182286876949
Ideology/Politics,-1,-3.5670360531763703,0.001430051216600809,True,27,122.99706059627866
Institutions,-1,-1.9106880237204988,0.059158695942870786,False,93,134.95978625386417
Personality/Behavior,-1,-1.1401971009967247,0.37234685399074796,False,3,268.8943340344831
Personality/Behavior,0,-1.9795658258504183,0.05614385087723295,False,34,220.56724542798628
Personality/Behavior,1,-1.3214684785943651,0.4124003120192023,False,2,242.1028859295849
Residential area,-1,-1.9929407843823832,0.07166515062039885,False,12,57.64878655614868
