Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.0508256915387084,0.3033908025657999,False,26,118.08908347306688
Athletic Ability,-1,-4.351590787576337,0.00334834786575038,True,8,97.35052510562964
Culture/Tradition,-1,-3.470875172624414,0.0007952578791647419,True,92,132.84793684321696
Drinking,-1,-2.2320313330291004,0.03274007155561155,True,33,127.6641356027928
Drinking,1,-2.074661807041926,0.062269709753730286,False,12,179.6362915969129
Ideology/Politics,-1,-3.5420123298063166,0.0015242697647711453,True,27,140.81744608328324
Institutions,-1,-2.0384903826341456,0.044371119416382325,True,93,139.90149256853653
Personality/Behavior,-1,-1.183103174900215,0.3583470333015891,False,3,249.78538380489428
Personality/Behavior,0,-2.2276638540085996,0.032835991231364624,True,34,255.9751111396042
Personality/Behavior,1,-1.3567108713321236,0.4043673678691444,False,2,241.22619772317142
Residential area,-1,-2.3541821283422144,0.03820425619222846,True,12,81.4402697663009
