Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.3576123550242998,0.18721589973033936,False,25,-1.1966686364112715
Athletic Ability,-1,1.9201037509213223,0.09631505434016721,False,8,-9.985618512256986
Culture/Tradition,-1,1.6686955083028252,0.0986149927789484,False,92,-7.214095580174919
Drinking,-1,1.6002246878971944,0.11969212196525453,False,32,-32.89916241123495
Drinking,1,2.3601007784358408,0.03331549341839674,True,15,-39.39558319726967
Ideology/Politics,-1,2.732503673960956,0.011367851098507952,True,26,-53.679127763651714
Institutions,-1,2.5156910433834345,0.01359480215727698,True,94,-33.610225091325965
Personality/Behavior,-1,2.032665372778894,0.1791299134729433,False,3,-77.64948258323385
Personality/Behavior,0,1.4256471151812327,0.1639626449428662,False,32,-36.63762133030337
Personality/Behavior,1,1.3836977053031991,0.39839649887085926,False,2,-60.63542825381694
Residential area,-1,2.2919167019435784,0.04263376173792256,True,12,-18.824995458144436
