Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.3252712828632616,0.19756004483194395,False,25,-3.0451863962889623
Athletic Ability,-1,1.8504619316802642,0.10669474696769271,False,8,0.8549488339017058
Culture/Tradition,-1,2.196190597588277,0.03064868318872151,True,91,-0.17982863785648448
Drinking,-1,1.8517697025523636,0.07360450683923471,False,32,-28.97470652855223
Drinking,1,1.7368200939249279,0.10799356520798449,False,13,-38.176256556249555
Ideology/Politics,-1,2.2862488741420868,0.030981679354496132,True,26,-53.9200405766042
Institutions,-1,2.4529024415204055,0.01603518187634,True,94,-32.9039488077291
Personality/Behavior,-1,2.3426350853847104,0.14390198449424438,False,3,-79.40298316190568
Personality/Behavior,0,1.880704339661023,0.06943553370949015,False,32,-29.387356358206418
Personality/Behavior,1,2.0099940252489983,0.2938998247792968,False,2,-55.26373233391967
Residential area,-1,2.382478514532984,0.03634152496023865,True,12,-16.42780357305302
