Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.920960470918928,0.00419453296250608,True,117,124.13171626380772
Ideology/Politics,1,-inf,0.0,True,3,79.12352024932015
Institutions,-1,-4.55228624615659,0.0002823773030694333,True,18,133.68728033677112
Occupation/Social Status,-1,-1.6471575771406277,0.10717011217111047,False,42,234.91272374021062
Occupation/Social Status,0,-3.0169858380821446,0.004190463443193997,True,46,341.5290364197716
Other,-1,-1.0661605144065742,0.3141154283019041,False,10,558.3215428012595
Personality/Behavior,-1,-1.0632997994507567,0.3362796253490303,False,6,621.1551682949337
Personality/Behavior,0,-2.3962930856221507,0.031088830745818263,True,15,142.66613077227132
Personality/Behavior,1,-2.5013360079093276,0.029436388393445426,True,12,610.9437431304844
Residential Area,-1,-2.5265952802179115,0.016494165177178215,True,34,467.15806092685
