Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.4058661702328528,0.034868682558881176,True,12,74.48125457339219
Culture/Tradition,1,-1.0463825066187091,0.4855730950627546,False,2,97.31907362045276
Ethnic/Racial Prejudice,1,-3.0218121040073616,0.009818244829961137,True,14,64.3623757511137
Ideology/Politics,-1,-2.3425083905112096,0.023440740749800775,True,48,43.06744366305837
Other,-1,-1.0009555849270149,0.49969597315550157,False,2,30.011622731724426
Other,1,-3.2035170218531617,0.049199331599161115,True,4,22.41331149795281
Personality/Behavior,-1,-1.0953234716442841,0.2932530768494388,False,14,105.72282956438737
Personality/Behavior,1,-5.98440891109928,3.187241762727259e-08,True,104,53.565292278737154
Residential area,-1,-1.5811041368253653,0.12594437057254315,False,27,39.51313120865147
Values,1,-1.8727985361269657,0.07157236840952236,False,29,56.82900226354344
