Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-3.0270453655346996,0.011509910252885436,True,12,70.57572699006913
Culture/Tradition,1,-1.0543537694617677,0.48316034264163793,False,2,91.35628911017571
Ethnic/Racial Prejudice,1,-2.8606164405568077,0.013381785271511643,True,14,54.415755485370674
Ideology/Politics,-1,-2.338367825429334,0.023673900921642173,True,48,40.44224050465553
Other,-1,-0.9933550052524035,0.5021222107263359,False,2,27.489886537062493
Other,1,-3.307103542822382,0.04549067894443669,True,4,13.69694935209004
Personality/Behavior,-1,-1.0776562940028414,0.30077859877481494,False,14,106.47184452846142
Personality/Behavior,1,-5.1785036370295074,1.1138376072967592e-06,True,104,50.55262593114386
Residential area,-1,-1.5966088438122796,0.12243734405216194,False,27,31.036768269455145
Values,1,-1.876427400240541,0.07105560704774154,False,29,62.13930599749975
