Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-3.9449066655670753,0.0022926440141013285,True,12,61.0319179925665
Culture/Tradition,1,-1.0896918905769886,0.472692334914759,False,2,69.5281387539317
Ethnic/Racial Prejudice,1,-3.577403788827828,0.0033746379068688506,True,14,50.03434224323039
Ideology/Politics,-1,-3.534988114945795,0.0009280053313145897,True,48,35.95533856307945
Other,-1,-0.9620413679909217,0.5123148277253939,False,2,8.999095187948665
Other,1,-3.2649005321752704,0.0469574072737392,True,4,14.657728314179833
Personality/Behavior,-1,-1.1773423701280308,0.26016474520154326,False,14,66.827806909429
Personality/Behavior,1,-6.611019521288221,1.7269327610283224e-09,True,104,42.07820256223105
Residential area,-1,-1.7982329938601243,0.08376213505175192,False,27,32.13432982329694
Values,1,-2.2969160012758847,0.029310972916530228,True,29,60.41133092095991
