Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.9235463976756497,0.01384935699731687,True,12,75.13132998645484
Culture/Tradition,1,-1.0533225230891283,0.4834714009606655,False,2,99.71784028720383
Ethnic/Racial Prejudice,1,-2.730081624449694,0.017179116232545068,True,14,52.76894167826002
Ideology/Politics,-1,-2.2799906678379904,0.027189309033908572,True,48,42.76187146211421
Other,-1,-0.9988019159532507,0.5003815905396567,False,2,32.74603729412408
Other,1,-3.3133105174557413,0.04527988444685896,True,4,13.8710808771908
Personality/Behavior,-1,-1.0906052855625987,0.2952488867094638,False,14,107.22033277357654
Personality/Behavior,1,-5.086872805666835,1.6411681452054453e-06,True,104,54.611529055373445
Residential area,-1,-1.6062685256258398,0.1202935178562124,False,27,31.29078658860053
Values,1,-1.9024516499337563,0.06744331095512156,False,29,67.57617411376512
