Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-3.9946908605368394,0.002105218895897888,True,12,109.04216371653892
Culture/Tradition,1,-1.0919341582540607,0.47204048331273213,False,2,226.33909500111628
Ethnic/Racial Prejudice,1,-2.4351216958648134,0.03004076995513061,True,14,55.34923306153734
Ideology/Politics,-1,-2.387620513294236,0.021030605408390097,True,48,83.49930631422481
Other,-1,-0.9966115915990237,0.5010803932638174,False,2,55.301981949069955
Other,1,-3.3290880219635115,0.044749614304851096,True,4,59.521940185881576
Personality/Behavior,-1,-1.2122057490444555,0.2470050031362737,False,14,181.25377395156633
Personality/Behavior,1,-6.866503840818822,5.100426209685555e-10,True,104,119.05789804075594
Residential area,-1,-2.3442711481182954,0.026979328269652755,True,27,88.04263486039497
Values,1,-1.9655948376246122,0.0593343125313607,False,29,224.30684090377972
