Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.7050934404271163,0.02046958636643108,True,12,91.47080958725645
Culture/Tradition,1,-1.0698091376973424,0.47853665023123776,False,2,126.8618661407108
Ethnic/Racial Prejudice,1,-3.1688928011041715,0.007397610373250408,True,14,63.74020514501252
Ideology/Politics,-1,-1.7631778649743473,0.08437119136028888,False,48,88.01025461734176
Other,-1,-1.0038010642508177,0.498792380242313,False,2,35.73806628854814
Other,1,-3.1355873207806706,0.051840436080021354,False,4,56.133772460415784
Personality/Behavior,-1,-1.0485605419884114,0.3134842130012675,False,14,171.16533680493464
Personality/Behavior,1,-5.909823090284747,4.4730168089373654e-08,True,104,67.75046240011432
Residential area,-1,-1.4091146996813442,0.17064983419651963,False,27,68.1446143090259
Values,1,-1.590355294861734,0.12298363040476418,False,29,151.97876455899956
