Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-3.0568255549234067,0.010913652390711142,True,12,94.46221614409703
Culture/Tradition,1,-1.0762289173124986,0.47663694613741797,False,2,143.08861110525558
Ethnic/Racial Prejudice,1,-2.8947034569535166,0.012534699475260785,True,14,61.59024583173229
Ideology/Politics,-1,-1.873109649646156,0.06727982316740853,False,48,93.48690124515177
Other,-1,-0.998960505443669,0.5003310534282077,False,2,45.45700989447059
Other,1,-3.178831302628154,0.05013901683371396,False,4,56.45679398659381
Personality/Behavior,-1,-4.408168829060286,0.0008530876235489955,True,13,56.09638008208112
Personality/Behavior,1,-6.101042216462955,1.8692037774344856e-08,True,104,73.85383249969225
Residential area,-1,-1.6781188828169602,0.1053058519077823,False,27,67.3993944000937
Values,1,-1.58659788958396,0.12424738035356683,False,28,95.64948885859454
