Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,-0.8494596521694213,0.4067822298812903,False,19,-1.8354874056634745
Ability,0,0.5511142682644096,0.6199442274089297,False,4,-3.0820873785243617
Academic Field,-1,-0.6899006335892197,0.49818461740978504,False,21,3.797408834510914
Appearance/Impression,-1,-1.1323995562142584,0.2661497149209612,False,32,12.99429951480691
Appearance/Impression,0,-3.442862897034154,0.0010960960219583633,True,57,7.753449868816095
Appearance/Impression,1,-1.8329080585925734,0.06985229919232158,False,99,4.780139313103702
Economics/Consumption,-1,1.6905784121798713,0.09403218581188415,False,101,-0.19405537334031142
Emotion/Affection,-1,0.22305883601382612,0.8378146394795227,False,4,-0.5322131635407891
Emotion/Affection,1,-1.8861430371809438,0.07388295431945995,False,21,4.853808785336643
Family,-1,-1.286081764919306,0.2226759137203605,False,13,3.671940313991231
Interests/Hobby,-1,-2.878576728574592,0.012145296297376554,True,15,12.62773974740268
Occupation/Social Status,-1,-2.435099686454181,0.020457783353329123,True,34,18.926575122657475
Other,-1,-2.015857104971301,0.07147283305352245,False,11,5.301088361221478
Personality/Behavior,-1,-2.4529908446562256,0.04958897592731811,True,7,13.995839335917998
Personality/Behavior,0,-1.4767193883512435,0.142532338547493,False,114,2.4917202129545317
Personality/Behavior,1,0.5447519341679896,0.5967949737120661,False,12,0.6335389537572446
Physique,-1,0.24452935383769475,0.8080115904987473,False,43,4.61291224285594
Sexuality,-1,-2.843124936935544,0.013025338122923762,True,15,10.613926353102507
台男,1,2.714832321355675,0.0072551258897507916,True,187,-1.85191613679062
