Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,0.8463074701212909,0.4084920358139502,False,19,-1.1417696427180661
Ability,0,-0.9779064986585431,0.400239092141125,False,4,5.262419441856805
Academic Field,-1,-0.8154110738125753,0.42444181144797366,False,21,4.348534674676009
Appearance/Impression,-1,-1.5863269062011993,0.12281440460689831,False,32,14.978391071403651
Appearance/Impression,0,-3.1506306484918047,0.002614860865816794,True,57,10.400388870848982
Appearance/Impression,1,-1.512856633854419,0.1335343925848164,False,99,4.9096036203537965
Economics/Consumption,-1,1.8309072469044203,0.07009220219383716,False,101,0.12126470463496711
Emotion/Affection,-1,0.16290737221879975,0.8809466197969642,False,4,-1.0006642900652656
Emotion/Affection,1,-1.6986720480086328,0.10488508283363827,False,21,2.722767672383589
Family,-1,-1.4388687248314356,0.17575665556084374,False,13,6.018532110594867
Interests/Hobby,-1,-3.1401184056833173,0.007232299964288763,True,15,10.043219310300596
Occupation/Social Status,-1,-2.3459046701350346,0.025139669629615627,True,34,19.814362909083155
Other,-1,-1.2573364293371256,0.23720258443586265,False,11,4.35884182136075
Personality/Behavior,-1,-2.4206623303078345,0.05181640070900156,False,7,12.666659417728015
Personality/Behavior,0,-1.7809296047661327,0.07763487928478822,False,113,3.113808781110976
Personality/Behavior,1,0.5696090355784235,0.580388956581012,False,12,2.4197342250682223
Physique,-1,-0.3441630963034711,0.7324408833243882,False,43,5.638280132097493
Sexuality,-1,-3.760385080873398,0.0021096249063426997,True,15,13.244677238881755
台男,1,3.745373034267209,0.00023940281090339258,True,189,-4.28504200904182
