Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,1.4037573204361087,0.17740884923956715,False,19,-2.1500192624612287
Ability,0,0.205538737868978,0.8503081297734643,False,4,-1.3306864113145709
Academic Field,-1,-0.5236084511566435,0.6063048818771732,False,21,3.822766639604499
Appearance/Impression,-1,-1.3649094685344096,0.1821067940471433,False,32,11.103650963100373
Appearance/Impression,0,-3.002168174588897,0.003999925430347412,True,57,8.099813243017948
Appearance/Impression,1,-1.6183980957867667,0.10879094688236841,False,99,4.108763334877233
Economics/Consumption,-1,1.4068793613298551,0.1625635063365124,False,101,-0.2662272313242209
Emotion/Affection,-1,0.7492156691922299,0.5081235809476647,False,4,-2.9613835098552306
Emotion/Affection,1,-3.0987633462985253,0.005660728203836776,True,21,4.138218306143349
Family,-1,-1.392969059577565,0.188897571341591,False,13,3.8291199446153548
Interests/Hobby,-1,-2.6929274148657285,0.017497273047225943,True,15,9.26396530585855
Occupation/Social Status,-1,-2.661394282491995,0.011926310295229597,True,34,19.570934438792385
Other,-1,-1.416834466342099,0.18692287713981368,False,11,4.2189237466573815
Personality/Behavior,-1,-2.317466356375839,0.05965559106820737,False,7,10.343311501780908
Personality/Behavior,0,-1.0599146603961787,0.29146384513513546,False,113,2.649918457594066
Personality/Behavior,1,0.4830074403379428,0.638560271894473,False,12,2.225395307707757
Physique,-1,-0.004376730934119151,0.9965286080792588,False,43,4.72080865319194
Sexuality,-1,-3.5439065660685882,0.003239898553313752,True,15,15.010693174944365
台男,1,3.322879728748534,0.0010707266390841295,True,189,-2.610672632624463
