Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,-0.6866233775205582,0.5010706055989631,False,19,0.8077821106564376
Ability,0,-1.7659722167474639,0.17557666954044968,False,4,9.006323852426776
Academic Field,-1,-0.8855972838248837,0.38635879483284197,False,21,4.845735479611052
Appearance/Impression,-1,-1.3507207899872822,0.1865627962786473,False,32,16.00224702051758
Appearance/Impression,0,-2.2343079760681,0.029472193606029304,True,57,9.60411866209076
Appearance/Impression,1,-1.691481965928856,0.09392254445635712,False,99,6.493891340003456
Economics/Consumption,-1,-0.3734638602234728,0.7095937946106154,False,101,2.646189874318214
Emotion/Affection,-1,-0.3990091866449967,0.7165917806904276,False,4,1.645245865163995
Emotion/Affection,1,-2.5348338224087734,0.019708103262548963,True,21,9.606010785941375
Family,-1,-1.7247286247899325,0.11021331066395328,False,13,9.884492433770367
Interests/Hobby,-1,-2.176604244684693,0.0471191057002705,True,15,17.382405437951405
Occupation/Social Status,-1,-2.794266702162241,0.00859704806741344,True,34,21.389213446311274
Other,-1,-2.471806917190602,0.03300260210294665,True,11,7.933935272867311
Personality/Behavior,-1,-2.9118114588186326,0.02691681098640533,True,7,17.55907354054698
Personality/Behavior,0,-3.4991978993897113,0.0006706519259699076,True,113,6.026919189198989
Personality/Behavior,1,0.19971545677407213,0.8453471722434754,False,12,2.861592462713779
Physique,-1,-2.3211457207996227,0.02520497199831116,True,43,6.472998677166311
Sexuality,-1,-3.6768319256668347,0.0024889405504648,True,15,16.755234152343505
台男,1,3.68345925179049,0.000301526893564427,True,187,-3.847460255726339
