Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-0.5975454068394157,0.5634289497140821,False,11,59.437469452725445
Culture/Tradition,1,-1.0141960626356927,0.4955131753597235,False,2,117.47171229411894
Ethnic/Racial Prejudice,1,1.0194096078777701,0.32660578963068065,False,14,17.766071867450776
Ideology/Politics,-1,-0.24536383046465043,0.8072661292781188,False,47,26.59711540370943
Other,-1,-1.0707675277862065,0.4782522758486667,False,2,11.872563250408097
Other,1,-3.0122894061996153,0.05710771316641942,False,4,106.27848215036397
Personality/Behavior,-1,0.148254569201801,0.8844167838425788,False,14,46.49217468088437
Personality/Behavior,1,1.137603127117182,0.25795145937568476,False,103,55.37165396961852
Residential area,-1,-0.7104045598823074,0.4837773014440181,False,27,44.204483175285446
Values,1,0.7167806801370774,0.47944619619075624,False,29,14.747310843799081
