Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.931095716373825,0.0855221169863649,False,10,67.16232324855144
Culture/Tradition,1,-1.0621106307039434,0.4808308515526808,False,2,113.7600512313186
Ethnic/Racial Prejudice,1,0.41184324275661727,0.688365512431699,False,12,22.99211210378162
Ideology/Politics,-1,-0.8231193319555953,0.4146871006017788,False,47,23.501559659130784
Other,-1,-1.0674812829229994,0.4792285068799716,False,2,45.57503727581162
Other,1,-3.0584275480315455,0.05506115851077665,False,4,95.22038771620963
Personality/Behavior,-1,-1.1783407830469959,0.25830187220979794,False,15,50.665693444573215
Personality/Behavior,1,-4.32796748703542,3.494695448230487e-05,True,104,69.93471227513866
Residential area,-1,-3.829118381917022,0.0008105407692979038,True,25,48.79034574513781
Values,1,-1.718356685163466,0.09677214883001287,False,29,38.37361110771978
