Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-0.19563378601902387,0.8488148406784427,False,11,50.967399515928555
Culture/Tradition,1,-1.0210665682776676,0.4933644401270864,False,2,101.75277642056766
Ethnic/Racial Prejudice,1,1.2277293269704908,0.24131558236213674,False,14,11.011774010061986
Ideology/Politics,-1,0.21748658973484325,0.8287909924802019,False,47,22.907310227823736
Other,-1,-1.6460328034431526,0.34755080436333124,False,2,5.173961444019553
Other,1,-3.0161675295263435,0.0569320505195482,False,4,99.89121954766253
Personality/Behavior,-1,0.9542406281293002,0.35614889116058646,False,15,33.93520829739002
Personality/Behavior,1,1.1116047603419927,0.26892140426056166,False,103,48.055034313106916
Residential area,-1,-0.26808291056657346,0.7907509733506114,False,27,46.73113409348238
Values,1,0.7945935520984511,0.43353368387531976,False,29,12.069575569268252
