Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,0.030494487514531012,0.9762727235683265,False,11,68.48976540185507
Culture/Tradition,1,-1.0200381189240053,0.4936851467330964,False,2,132.73766096270006
Ethnic/Racial Prejudice,1,0.9130459376438608,0.3778406332258244,False,14,26.152968235121048
Ideology/Politics,-1,-0.7103726870431059,0.48105918956947336,False,47,29.404551694610497
Other,-1,-1.0751267485606404,0.4769622291805886,False,2,16.127385905914828
Other,1,-3.026627277148004,0.0564616402377497,False,4,97.01042309583787
Personality/Behavior,-1,-0.6194768667403465,0.5463065252364747,False,14,64.63662715304743
Personality/Behavior,1,0.4846632526324425,0.6289544112333652,False,103,75.9678584871396
Residential area,-1,-1.817949991457273,0.08061282645085716,False,27,57.516314781455655
Values,1,1.4455377807598186,0.15940739768095152,False,29,8.350942121729977
