Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.117308839894656,0.05783934777820685,False,12,160.09373490065954
Culture/Tradition,1,-1.0284662538918288,0.49106665415698114,False,2,627.9757635326256
Ethnic/Racial Prejudice,1,-2.2221494482295183,0.0446418189449057,True,14,119.72446311915633
Ideology/Politics,-1,-1.5107802214010637,0.13799348367386272,False,45,56.34617638936517
Other,-1,-1.000094257488283,0.4999699983235958,False,2,60.95497233333863
Other,1,-3.109124858449109,0.05291758797362706,False,4,82.1566418013181
Personality/Behavior,-1,-0.18962663202308408,0.8523235249536634,False,15,119.76575221603922
Personality/Behavior,1,-3.5830733313589467,0.0005203993092281378,True,104,170.8459781381898
Residential area,-1,-0.17757166196755536,0.8604903098842619,False,26,38.633568609750824
Values,1,1.2263124544610722,0.23029454080016853,False,29,7.129547785368115
