Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.9726845029103695,0.07419087760163083,False,12,216.91767679667535
Culture/Tradition,1,-1.0178459665821935,0.4943698383459416,False,2,529.3096078233618
Ethnic/Racial Prejudice,1,-2.2697431237239054,0.04088791157899488,True,14,139.33722972065152
Ideology/Politics,-1,-0.1711475179319122,0.8648750463319932,False,46,62.59644527643067
Other,-1,-0.9984446065680248,0.5004954823413241,False,2,118.66613118973702
Other,1,-3.141469036770288,0.05160478674321898,False,4,82.4899796983861
Personality/Behavior,-1,-2.7162788094464774,0.01671496710100511,True,15,171.44616830074247
Personality/Behavior,1,-3.591148428787773,0.0005102951490711285,True,102,188.6475975843902
Residential area,-1,-0.34703357936152146,0.7314704623543078,False,26,35.59640968464327
Values,1,-1.666633458283037,0.10673671854370134,False,29,43.87762735570182
