Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.940709798350677,0.0783468522445315,False,12,227.10719320895473
Culture/Tradition,1,-1.0186442188382265,0.4941203403944345,False,2,802.1548774819879
Ethnic/Racial Prejudice,1,-2.248695844927414,0.04250966049308276,True,14,128.47192745077248
Ideology/Politics,-1,-1.505519260834145,0.13933634528847794,False,45,67.7175007562879
Other,-1,-0.998645208779805,0.5004315356934377,False,2,122.53995757860459
Other,1,-3.201337825601087,0.04928138441647109,True,4,87.44183855053443
Personality/Behavior,-1,-2.3606716485028882,0.03327922564651708,True,15,178.44157753078954
Personality/Behavior,1,-3.9875764258296775,0.0001264036813455564,True,102,223.88353126327044
Residential area,-1,-0.14904487840969927,0.8827140203717849,False,26,47.06318247724827
Values,1,-1.577615107356277,0.12588649892703774,False,29,41.82062329950188
