Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.0129297248816767,0.06925159645146191,False,12,200.69762564683367
Culture/Tradition,1,-1.0182356389028437,0.4942480193301934,False,2,622.308125471231
Ethnic/Racial Prejudice,1,-3.011645889441776,0.010012123452652219,True,14,135.1288271712409
Ideology/Politics,-1,-2.686290622880746,0.010154771035418085,True,45,57.32684192333344
Other,-1,-0.9977378985725005,0.5007208642742331,False,2,128.87926231109276
Other,1,-3.185677892661811,0.04987613945865547,True,4,68.4536007400893
Personality/Behavior,-1,-1.6120195841285192,0.12926533796043835,False,15,139.53655753811034
Personality/Behavior,1,-3.770178481216434,0.00027491490185104574,True,102,185.19734947680644
Residential area,-1,-0.28520253375193844,0.7778384803681252,False,26,43.52539572098587
Values,1,-1.4932175584307918,0.14656409277952653,False,29,30.494780902166102
