Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.932300945528655,0.07947513312248981,False,12,248.26266474312928
Culture/Tradition,1,-1.0188183773240131,0.49406593269813526,False,2,1010.6012275815002
Ethnic/Racial Prejudice,1,-2.205543081787475,0.04602642770144524,True,14,150.23769759781226
Ideology/Politics,-1,-1.7476892555637153,0.08749392397589392,False,45,62.621944852791046
Other,-1,-0.9979255077286651,0.5006610167985941,False,2,87.68368992539186
Other,1,-3.127863617979623,0.052151949079610675,False,4,96.9845863765421
Personality/Behavior,-1,-0.38356552843252023,0.7070623285500376,False,15,164.97443174935555
Personality/Behavior,1,-3.7925336100576805,0.00025413270319290626,True,102,268.7784112712404
Residential area,-1,-0.4776938012560216,0.6370183974839679,False,26,51.08731922736725
Values,1,-1.7564001302733634,0.08995369761347645,False,29,39.95741967876088
