Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.538436542081357,0.0005817170297480101,True,116,160.87095317922459
Ideology/Politics,1,-inf,0.0,True,3,68.69410282470383
Institutions,-1,-5.080583419114446,9.260834495392667e-05,True,18,157.3004804716118
Occupation/Social Status,-1,-2.475574870237939,0.017524198362544628,True,42,186.60609196170756
Occupation/Social Status,0,-3.133579298853976,0.0030361861826638634,True,46,357.03516504924664
Other,-1,-1.1996567439292523,0.260900054480798,False,10,385.2117125285358
Personality/Behavior,-1,-1.1358204864970378,0.3075245019583495,False,6,432.67666098633424
Personality/Behavior,0,-3.790879165838314,0.001986264951334714,True,15,157.78907274432348
Personality/Behavior,1,-2.7153773955945355,0.020096812429563814,True,12,486.6906829184587
Residential Area,-1,-2.704335982399871,0.010737841247165165,True,34,379.1643698202339
