Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.5740616718596887,0.0005133234087770572,True,117,170.68760216647388
Ideology/Politics,1,-inf,0.0,True,3,89.01155465268579
Institutions,-1,-4.956368693431046,0.00012006458844345731,True,18,166.18129383440055
Occupation/Social Status,-1,-2.4972910856592114,0.016622206137338218,True,42,229.63079054757293
Occupation/Social Status,0,-3.075289963021544,0.003569643094213535,True,46,358.7883690077776
Other,-1,-1.1956251007439307,0.2623937769231617,False,10,500.9749476523303
Personality/Behavior,-1,-1.1326248838962487,0.3087451994351889,False,6,489.76578093713823
Personality/Behavior,0,-3.258973629181496,0.005709850558840214,True,15,173.06074952208485
Personality/Behavior,1,-2.6991268527849646,0.020688998932624103,True,12,590.8893518514193
Residential Area,-1,-2.731133179715438,0.01005298607626993,True,34,453.7647016850507
