Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.310392847237635,0.0012419887711852993,True,117,152.8509208017453
Ideology/Politics,1,-inf,0.0,True,3,73.36411658607379
Institutions,-1,-5.017476406448505,0.00010564545835068181,True,18,157.22001211420223
Occupation/Social Status,-1,-2.1304822573800424,0.03917822915708156,True,42,195.5853557258124
Occupation/Social Status,0,-3.085369952438199,0.0034714937127022557,True,46,388.9054748711857
Other,-1,-1.2014968480556536,0.2602205922747768,False,10,382.49362593708605
Personality/Behavior,-1,-1.0997812700169625,0.32153750876905507,False,6,495.9964286593832
Personality/Behavior,0,-3.1676978275467778,0.006846477838306066,True,15,160.31537648643837
Personality/Behavior,1,-2.7040859197944522,0.020506473887354108,True,12,473.0721261331139
Residential Area,-1,-2.6431110893356995,0.012468426209985386,True,34,426.84928121745554
