Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.8884622602211056,0.004620292319462752,True,117,156.6711778316989
Ideology/Politics,1,-inf,0.0,True,3,77.16000251459062
Institutions,-1,-5.19873597049153,7.245476707557204e-05,True,18,158.7902043256366
Occupation/Social Status,-1,-2.3530366889232095,0.02349904316605961,True,42,185.75212677638413
Occupation/Social Status,0,-2.9945540215269584,0.004455234078626642,True,46,434.6302909662964
Other,-1,-1.2358755313822234,0.24778879040081722,False,10,386.18254429257667
Personality/Behavior,-1,-1.0759542646000764,0.33110184291627953,False,6,372.0592165326915
Personality/Behavior,0,-3.625165295899131,0.0027573406938232454,True,15,153.9284115516139
Personality/Behavior,1,-2.694658297315587,0.02085484901227962,True,12,494.782202157456
Residential Area,-1,-2.589345959208532,0.014197561187203505,True,34,409.9519938369177
