Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.863652749160341,0.08926349174809736,False,12,211.4590554141199
Culture/Tradition,1,-1.0273992035795443,0.49139695186537735,False,2,336.19241081719645
Ethnic/Racial Prejudice,1,-3.1706036690919124,0.007373284094069316,True,14,141.21232231929588
Ideology/Politics,-1,-2.3879034603462412,0.021203621543497,True,46,94.96212824917545
Other,-1,-1.0052318408673098,0.49833900214608684,False,2,63.31614205281688
Other,1,-3.1695495517843852,0.050498193429546485,False,4,98.82184479040941
Personality/Behavior,-1,-1.475368574190885,0.1622468423701141,False,15,192.26560771065442
Personality/Behavior,1,-3.9021218520700267,0.00017212343392656183,True,102,217.63126962142593
Residential area,-1,-1.370895138021754,0.18259043108304046,False,26,92.99061541391768
Values,1,-2.9603413905899076,0.0061949983237753305,True,29,102.87501086437241
