Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.8823435758289844,0.08649391710514501,False,12,157.90371917650086
Culture/Tradition,1,-1.052546478332792,0.48370569328715246,False,2,255.2780683649586
Ethnic/Racial Prejudice,1,-3.054968859530732,0.009211483427983834,True,14,124.49480685439262
Ideology/Politics,-1,-2.1796450202119946,0.034439890396256015,True,47,85.90535453533597
Other,-1,-1.0046773747686926,0.4985146219064952,False,2,61.9101754592444
Other,1,-3.1464901994483325,0.05140468337743028,False,4,71.43430064618535
Personality/Behavior,-1,-1.7388778391196007,0.10398711723683403,False,15,139.88622406669052
Personality/Behavior,1,-3.953453649834039,0.0001430605977013691,True,102,161.51982712904166
Residential area,-1,-1.8333828587205818,0.07867964343181139,False,26,116.05387975335731
Values,1,-1.8652988555699017,0.07265063882301166,False,29,79.46799432111507
