Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.0528756156830044,0.0646545522046138,False,12,200.40539782276187
Culture/Tradition,1,-1.0385138589575322,0.48797370578126376,False,2,396.4128136653788
Ethnic/Racial Prejudice,1,-2.680685827544752,0.018876200223775567,True,14,138.94829630815
Ideology/Politics,-1,-2.3872382385206974,0.021337965613241035,True,45,95.2291752819304
Other,-1,-1.0056755843525358,0.4981985224317768,False,2,77.00209740338148
Other,1,-3.2282553175103033,0.048279862830740386,True,4,97.6658267892163
Personality/Behavior,-1,-1.674784366031879,0.11615976873973771,False,15,206.20105602115711
Personality/Behavior,1,-4.161272502348127,6.618705368425011e-05,True,103,225.49795721517137
Residential area,-1,-1.4963621607569904,0.1470782481607061,False,26,118.87475124733928
Values,1,-2.5502518501866662,0.016521186839966766,True,29,82.3661199508862
