Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.766974760749494,0.01832586796730066,True,12,132.22806668699042
Culture/Tradition,1,-1.1113429987423422,0.4664585270122556,False,2,227.50954712102634
Ethnic/Racial Prejudice,1,-3.819355873941279,0.0021276818601656607,True,14,91.19401768106617
Ideology/Politics,-1,-2.776750401869709,0.008036082889191914,True,45,88.09355787485387
Other,-1,-1.0064360685071632,0.49795791429423847,False,2,85.04807667381544
Other,1,-3.203949309883343,0.049183075275742595,True,4,103.35351525049998
Personality/Behavior,-1,-1.272014424489659,0.22409150657731766,False,15,96.27242511603437
Personality/Behavior,1,-4.151279523194269,6.870632855667955e-05,True,103,170.96754448533773
Residential area,-1,-2.4336483109566887,0.022431767904989144,True,26,110.89904798107864
Values,1,-0.9432371569378134,0.3536277903755798,False,29,54.37559126289875
