Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.86226509326553,0.08947232471406756,False,12,195.14298301861902
Culture/Tradition,1,-1.042141284711757,0.4868646855464403,False,2,395.5440984812826
Ethnic/Racial Prejudice,1,-4.008554893673488,0.0017347918565347859,True,13,149.2585782913867
Ideology/Politics,-1,-1.7065091689171032,0.09496294036843289,False,45,119.3302348691901
Other,-1,-1.0065320412960468,0.4979275626465073,False,2,77.63732003637293
Other,1,-3.344898902691548,0.04422609955184577,True,4,100.46871401449775
Personality/Behavior,-1,-1.81606276608388,0.0908312672275053,False,15,245.81883888633337
Personality/Behavior,1,-3.569656703432143,0.0005467610238392349,True,103,395.0124932642507
Residential area,-1,-1.9451924740198492,0.06308069547796875,False,26,125.7317519632383
Values,1,-1.1882929139199983,0.24469969510859316,False,29,84.45348032397939
