Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.894312095758733,0.08476217944924937,False,12,190.14637334220524
Culture/Tradition,1,-1.0554125460091413,0.4828413133988341,False,2,325.9002412056547
Ethnic/Racial Prejudice,1,-4.198310036754199,0.001042838931683278,True,14,116.04069213780134
Ideology/Politics,-1,-1.8719024024440793,0.06787657965534159,False,45,93.93333606897676
Other,-1,-1.0045076208258135,0.4985684086819404,False,2,72.16136491072609
Other,1,-3.1583893545598767,0.05093437254740963,False,4,93.54604693261288
Personality/Behavior,-1,-2.151281064276499,0.04939898603178312,True,15,184.2508022740663
Personality/Behavior,1,-4.44369807555305,2.251514621774113e-05,True,103,224.8201752562363
Residential area,-1,-1.6391195746861127,0.11371369349287008,False,26,103.20060634069792
Values,1,-2.467999411679867,0.01996081515847426,True,29,94.42535229819651
