Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.889543358385054,0.08544831089410979,False,12,105.3726868062849
Culture/Tradition,1,-1.082234015036029,0.4748709284743759,False,2,123.80539371336236
Ethnic/Racial Prejudice,1,-3.1654567077667912,0.007446709818795514,True,14,73.03012989640244
Ideology/Politics,-1,-2.382090501854454,0.02131356062681802,True,48,55.74981407591579
Other,-1,-0.9910996992971928,0.5028456986213101,False,2,35.58381629543682
Other,1,-3.0379752189261264,0.05595679436919705,False,4,35.220778962562854
Personality/Behavior,-1,-3.3181270530786184,0.006131409571177612,True,13,44.710216769857006
Personality/Behavior,1,-4.86457254894102,4.137642008969906e-06,True,104,47.44711390755963
Residential area,-1,-1.6936106408320868,0.1022883840804896,False,27,49.17327311571766
Values,1,-1.7788090193811952,0.08613141017276378,False,29,71.58360247148696
