Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-2.0596701535136983,0.06390171730768926,False,12,111.9248829983624
Culture/Tradition,1,-1.0834930281728352,0.4745020086798729,False,2,169.10252084311276
Ethnic/Racial Prejudice,1,-3.1228219502459544,0.008083717829310354,True,14,83.76754262866231
Ideology/Politics,-1,-2.168418276215431,0.03522178137483629,True,48,63.03711296241944
Other,-1,-0.9955897326547761,0.5014069318840786,False,2,52.96245299563701
Other,1,-3.052467005987013,0.055320305882396094,False,4,44.166935612492544
Personality/Behavior,-1,-1.084877852353769,0.29768526346884366,False,14,161.3144023044686
Personality/Behavior,1,-4.6860296752843045,8.55116801854367e-06,True,104,59.85712040009997
Residential area,-1,-1.5752000906029462,0.12730140821948963,False,27,59.7963833724682
Values,1,-1.7243126869301415,0.09567670998357528,False,29,90.01501480969885
