Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.3559466539428295,0.020183298227989147,True,115,121.68788779198871
Ideology/Politics,1,-inf,0.0,True,3,149.824991992494
Institutions,-1,-2.0602133357158836,0.05502493100209422,False,18,123.00841850004154
Occupation/Social Status,-1,-2.681298301576317,0.010517836633733513,True,42,130.48941978404724
Occupation/Social Status,0,-2.3830723023333173,0.02145144744588738,True,46,786.4790756944407
Other,-1,-1.0145339434099634,0.33682440193864516,False,10,65.07610343795315
Personality/Behavior,-1,-0.8345308056343528,0.4420167608051976,False,6,167.18604062517966
Personality/Behavior,0,-1.9627237888474218,0.06986465339452798,False,15,118.44133520389393
Personality/Behavior,1,-1.3026064881682928,0.21932021066823335,False,12,325.25815933271497
Residential Area,-1,-2.136123138756798,0.04067310897197057,True,32,411.16635684917594
