Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.0746393880166805,0.0026479900788602363,True,113,99.92954902203451
Ideology/Politics,1,-inf,0.0,True,3,107.60965148146622
Institutions,-1,-2.7585824968849266,0.013424213944796277,True,18,127.37695229161763
Occupation/Social Status,-1,-2.2371628962094814,0.03077396648073229,True,42,113.63581218488133
Occupation/Social Status,0,-2.638002858945989,0.011411523887293959,True,46,516.744762139375
Other,-1,-0.774958917542811,0.4582400903307928,False,10,59.128073719701014
Personality/Behavior,-1,-0.8826750093414858,0.4178221096831857,False,6,111.78048898057695
Personality/Behavior,0,-1.931277216725233,0.07395063503667862,False,15,114.48512330214604
Personality/Behavior,1,-1.3553381625376526,0.20248603127175102,False,12,262.78812087320557
Residential Area,-1,-2.506536828728615,0.017467024861774705,True,33,357.4297372808282
