Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.4221183894873444,0.0008683997176168784,True,113,112.24171808506445
Ideology/Politics,1,-inf,0.0,True,3,185.74842972069686
Institutions,-1,-2.4224765985402983,0.02687469381041233,True,18,97.38188071023602
Occupation/Social Status,-1,-3.539771423167817,0.001053943802601909,True,40,126.06086955791464
Occupation/Social Status,0,-2.9373231262833723,0.005410612700842651,True,42,389.2035565374091
Other,-1,-0.8431087446999583,0.4210090745759979,False,10,148.20439471730856
Personality/Behavior,-1,-0.9178600273501949,0.4008006056793976,False,6,112.10586932937656
Personality/Behavior,0,-3.030553254742798,0.008990044722977023,True,15,130.22078638210905
Personality/Behavior,1,-1.5886981382454262,0.1404358433582632,False,12,594.4632234870645
Residential Area,-1,-2.855916067554233,0.00747603075332474,True,33,245.80307475358384
