Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-1.7818545006632434,0.07743543585685507,False,115,93.01757394621747
Ideology/Politics,1,-inf,0.0,True,3,67.62517285731148
Institutions,-1,-2.4317487851513375,0.02637371096317702,True,18,114.69935193535763
Occupation/Social Status,-1,-1.9254799901076973,0.06112448963084983,False,42,111.43396103725362
Occupation/Social Status,0,-2.735482360283373,0.00888103673098378,True,46,575.1584950227959
Other,-1,-0.8671160238119366,0.40840185257144357,False,10,41.76867298292134
Personality/Behavior,-1,-0.9086705828051957,0.4051925024842871,False,6,114.02511501162999
Personality/Behavior,0,-1.02222556342058,0.32401427255142823,False,15,108.75136895663589
Personality/Behavior,1,-1.3628466127793588,0.20017846896015049,False,12,170.7863879415712
Residential Area,-1,-2.5108607443856092,0.017121251029361836,True,34,363.419505137227
