Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.068785289094081,0.2953781566170838,False,26,46.763435375600345
Athletic Ability,-1,-4.700568332834734,0.0022070539694084242,True,8,28.723471609046747
Culture/Tradition,-1,-3.5628476557580053,0.0005863851729977687,True,92,69.4292938941047
Drinking,-1,-2.4928045500847884,0.018040043213040768,True,33,43.025490880281765
Drinking,1,-1.495535406422056,0.1606027328884429,False,13,111.37693016484214
Ideology/Politics,-1,-2.364817332724263,0.025784488680685655,True,27,37.42235188971777
Institutions,-1,-1.9965547058585993,0.04879734421155578,True,94,47.89648430962868
Personality/Behavior,-1,-1.2309708809770679,0.3434508506976961,False,3,90.10688581460576
Personality/Behavior,0,-2.2631137206080134,0.0303319218481048,True,34,88.1591144393122
Personality/Behavior,1,-1.8678222028503457,0.31293148254737657,False,2,110.22033069243497
Residential area,-1,-3.06917199502743,0.010675686866719967,True,12,44.21629623353186
