Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.0683354816995114,0.2955769853005355,False,26,56.05618922572988
Athletic Ability,-1,-4.854252878156144,0.0018472858076354537,True,8,69.0936727856309
Culture/Tradition,-1,-3.6968596716520645,0.00037277041038442585,True,92,88.26619363590011
Drinking,-1,-3.0199554874672114,0.004936349363183473,True,33,61.69501842245193
Drinking,1,-1.6100407059191242,0.13336394092868883,False,13,154.60764211074064
Ideology/Politics,-1,-3.259283947737889,0.0031091270524079145,True,27,63.85688063661746
Institutions,-1,-2.3724031168860455,0.019732526048232814,True,94,71.24726932113732
Personality/Behavior,-1,-1.229265936992583,0.3439686810043705,False,3,125.67663296738101
Personality/Behavior,0,-2.57756156749941,0.014604997989266321,True,34,131.61061376047584
Personality/Behavior,1,-1.8594393514453083,0.31412454333154466,False,2,130.3519271347187
Residential area,-1,-2.9549866038275012,0.013092128943375624,True,12,44.442159282005875
