Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.715332155083061,0.09865506110793738,False,26,41.55697870397827
Athletic Ability,-1,-5.278245402039371,0.0011502473463210264,True,8,65.30094887778586
Culture/Tradition,-1,-6.58625328429578,2.9527596436886516e-09,True,91,77.1151813707053
Drinking,-1,-6.075602062242958,8.722533952047661e-07,True,33,62.67633830740762
Drinking,1,-4.756903271381802,0.0005930559077714219,True,12,69.50298648043018
Ideology/Politics,-1,-3.1619409024976317,0.003958494143746843,True,27,46.18958339960985
Institutions,-1,-5.957471976962363,5.3107799793576295e-08,True,88,48.934780037584666
Personality/Behavior,-1,-2.0617407845988915,0.17535481672487252,False,3,119.39508469839717
Personality/Behavior,0,-4.211856130170176,0.00018369756900553702,True,34,77.78955829141505
Personality/Behavior,1,-1.5001923590949198,0.3742964070890923,False,2,48.39596348845641
Residential area,-1,-3.605596647446494,0.0041292594335942895,True,12,42.98631576807863
