Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.1072566186564086,0.2787233298954932,False,26,48.86260489863595
Athletic Ability,-1,-5.060185241762647,0.0014630509646404108,True,8,41.23377670302584
Culture/Tradition,-1,-3.246316767780837,0.0016370809396078444,True,92,68.0478328750546
Drinking,-1,-3.5165820279588926,0.001331589433785397,True,33,46.23998054035307
Drinking,1,-1.5806836670452837,0.13993509107015586,False,13,114.91197448129358
Ideology/Politics,-1,-2.457854788426826,0.020957370328253747,True,27,43.712543933980456
Institutions,-1,-2.2827784428184628,0.024722021999095015,True,94,53.345829615529404
Personality/Behavior,-1,-1.195211738110902,0.35450809072185574,False,3,75.17948943576323
Personality/Behavior,0,-2.4767491205802945,0.018556486411539928,True,34,87.95592348402673
Personality/Behavior,1,-1.7350260297229783,0.3328604213645495,False,2,88.54419042314143
Residential area,-1,-2.9995530108153248,0.012089494000481035,True,12,51.327227231141435
