Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.3472969676242195,0.0011033293561764118,True,116,167.85708717264365
Ideology/Politics,1,-inf,0.0,True,3,137.81446852324999
Institutions,-1,-5.076792844007448,9.334276135967221e-05,True,18,191.67446859898536
Occupation/Social Status,-1,-4.256295934653821,0.00012192328955190982,True,41,131.67186208824145
Occupation/Social Status,0,-3.3687115203428855,0.0015567072046280379,True,46,265.1834710941196
Other,-1,-1.1354364384188376,0.2855244327174421,False,10,439.57913864478223
Personality/Behavior,-1,-1.2051183631798161,0.28207761174252266,False,6,277.4563330718962
Personality/Behavior,0,-3.818037807799771,0.0018825692541304465,True,15,188.12543680653897
Personality/Behavior,1,-1.8236379080282032,0.1015156559415759,False,10,826.5270199796813
Residential Area,-1,-3.1649635673620273,0.003393492519676295,True,33,322.1624764186932
