Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.711648167586767,0.0003189405292446073,True,116,148.43742064299764
Ideology/Politics,1,-inf,0.0,True,3,80.44495093640634
Institutions,-1,-5.473437223689461,4.120711370563472e-05,True,18,169.24689726544096
Occupation/Social Status,-1,-2.337840380893926,0.024355652749398382,True,42,182.32299012030245
Occupation/Social Status,0,-3.5103323769156485,0.001029673192982671,True,46,250.3825773891882
Other,-1,-1.1576355807042824,0.27681070922095113,False,10,239.02324530364405
Personality/Behavior,-1,-1.3451050159292885,0.23637588033080464,False,6,300.9204644279571
Personality/Behavior,0,-3.8837205989868275,0.0016539223427565327,True,15,164.27189849778685
Personality/Behavior,1,-1.85649087069871,0.09635033818618183,False,10,430.6431713770376
Residential Area,-1,-3.3764062970074913,0.0019415937548273748,True,33,307.3322364482297
