Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.4490863400464957,0.0007848904472117252,True,117,163.09231795225372
Ideology/Politics,1,-inf,0.0,True,3,114.50177664433556
Institutions,-1,-4.6431539612540185,0.00023267333137209784,True,18,193.3495850843872
Occupation/Social Status,-1,-1.867770983543117,0.06895309439176091,False,42,292.44315827318763
Occupation/Social Status,0,-3.3503106364262636,0.0016416316011727736,True,46,284.6177740818346
Other,-1,-1.1255867908745505,0.2894597510216942,False,10,439.85281659168
Personality/Behavior,-1,-1.1855467247473923,0.28906817720012506,False,6,290.30269689348756
Personality/Behavior,0,-3.627628391886715,0.00274390471900241,True,15,179.2382566303498
Personality/Behavior,1,-1.7675611295019977,0.1109323595620775,False,10,844.4167623501035
Residential Area,-1,-3.169239014348531,0.003355849420776329,True,33,326.9604184687108
