Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.5310621152988606,0.0005965324385181265,True,116,170.0163798866165
Ideology/Politics,1,-inf,0.0,True,3,132.530319708683
Institutions,-1,-4.693432178285945,0.00020910015256202295,True,18,186.43975486860163
Occupation/Social Status,-1,-4.335598547887589,9.550664587716112e-05,True,41,129.67752494380898
Occupation/Social Status,0,-3.5114557382695306,0.0010262708227508615,True,46,253.48252532891368
Other,-1,-1.1274056455408301,0.28872983663432855,False,10,526.1024974430564
Personality/Behavior,-1,-1.2244579530331283,0.27531889792216957,False,6,286.5351585792773
Personality/Behavior,0,-3.392752837264188,0.004375517272543375,True,15,173.70526151309065
Personality/Behavior,1,-2.5462535502330508,0.027175757606983538,True,12,744.8868493815827
Residential Area,-1,-2.7400930571797084,0.009833222820761557,True,34,428.1903087268863
