Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.5703172366843194,0.0005199744950834597,True,117,157.03862030895777
Ideology/Politics,1,-inf,0.0,True,3,117.85870507063248
Institutions,-1,-4.919773622920104,0.0001296495364708657,True,18,182.45048041663108
Occupation/Social Status,-1,-1.6607672950951453,0.10438993291876467,False,42,287.8526602237579
Occupation/Social Status,0,-3.3982966939158135,0.0014288669519203691,True,46,279.34793282957
Other,-1,-1.11732174436161,0.29279491952148723,False,10,440.9107566991728
Personality/Behavior,-1,-1.1297234299054848,0.309857194976223,False,6,362.2483507396649
Personality/Behavior,0,-2.985947541840993,0.009821241364020563,True,15,174.0785584345048
Personality/Behavior,1,-2.475835505529878,0.030800664632510088,True,12,715.2223868433795
Residential Area,-1,-2.5724589688423904,0.01478473824559753,True,34,423.3268640036212
