Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.4409196020355886,0.0008088598780991243,True,116,154.4427416233639
Ideology/Politics,1,-inf,0.0,True,3,102.36499528761205
Institutions,-1,-5.026631326241833,0.00010364329270682263,True,18,180.616699774057
Occupation/Social Status,-1,-4.327462816898485,9.793526514342366e-05,True,41,133.28661020838183
Occupation/Social Status,0,-3.4043682354294154,0.0014038978741034193,True,46,278.4056690438524
Other,-1,-1.1066795898074513,0.2971337901430913,False,10,373.5371357896155
Personality/Behavior,-1,-1.1468860380427788,0.30333009046851234,False,6,282.81469082676995
Personality/Behavior,0,-3.6723944285231407,0.0025109174509299398,True,15,167.60332117439322
Personality/Behavior,1,-2.5081117424689072,0.029083940752262862,True,12,553.6480698163055
Residential Area,-1,-3.049398232883723,0.0045772858937042655,True,33,333.694191686385
