Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-6.761246715465968,6.483197674387099e-10,True,113,126.61953861068491
Ideology/Politics,1,-inf,0.0,True,3,97.2424628773987
Institutions,-1,-5.71756336397537,2.5148571008512216e-05,True,18,129.31667296415577
Occupation/Social Status,-1,-5.013128781645239,9.69643094775822e-06,True,44,118.05946424802391
Occupation/Social Status,0,-5.7332310094986525,8.311484508923731e-07,True,45,170.77852324600138
Other,-1,-1.4081381485130953,0.1926826044694667,False,10,157.6531642322116
Personality/Behavior,-1,-1.7318702381934878,0.14384428204297783,False,6,172.5900384137509
Personality/Behavior,0,-4.041751051013268,0.0012126760301196832,True,15,145.87692238292672
Personality/Behavior,1,-3.0299930409333964,0.011449454875456608,True,12,295.4917216380409
Residential Area,-1,-3.9924988837830986,0.0003436960532937365,True,34,248.60727150943836
