Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.1564968008909466,0.0020349099675114474,True,117,162.08639248676405
Ideology/Politics,1,-inf,0.0,True,3,121.98751754111086
Institutions,-1,-5.1773058823765155,7.574399307503931e-05,True,18,193.9716334770348
Occupation/Social Status,-1,-1.6788685445015967,0.10078452934296701,False,42,291.45314137274374
Occupation/Social Status,0,-3.0770667978203816,0.0035521546946016514,True,46,323.99457658533095
Other,-1,-1.15210937771758,0.2789598003120141,False,10,512.7685962192805
Personality/Behavior,-1,-1.0882227176987647,0.32614715567281644,False,6,316.90600841173267
Personality/Behavior,0,-3.2776352497004764,0.005501738486144789,True,15,175.5531333056083
Personality/Behavior,1,-2.3062753512015175,0.041570350495291765,True,12,773.5878155201476
Residential Area,-1,-2.5168742127888053,0.016879051203860847,True,34,426.93423619823295
