Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.573699327393439,0.0005155467694895029,True,116,162.83783683807977
Ideology/Politics,1,-inf,0.0,True,3,118.33516030376568
Institutions,-1,-4.774487131838667,0.00017610539156023795,True,18,185.37530058456235
Occupation/Social Status,-1,-4.262987470276967,0.00011944270333035839,True,41,127.2668426981953
Occupation/Social Status,0,-3.4804258760861377,0.0011243201115886876,True,46,258.83352492256336
Other,-1,-1.1192843071806406,0.2920002434170009,False,10,413.60361492113543
Personality/Behavior,-1,-1.194313588068522,0.28591796739085745,False,6,320.40710351984666
Personality/Behavior,0,-3.471996438106636,0.003737561914179058,True,15,180.19835838649234
Personality/Behavior,1,-2.4954879684114317,0.02974393863484794,True,12,695.881591160633
Residential Area,-1,-3.1664910254740306,0.0033799980713421687,True,33,307.2607833787561
