Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.4829475307984072,0.014485874141219865,True,115,94.58045482101026
Ideology/Politics,1,-1.0452658583941592e+16,9.152641873714337e-33,True,3,59.330143989963645
Institutions,-1,-1.6682854567072436,0.11357138558207217,False,18,124.3697498401352
Occupation/Social Status,-1,-2.5189308367175074,0.015765628603166538,True,42,106.93393616531206
Occupation/Social Status,0,-2.267697631360001,0.02819773836988014,True,46,565.8654927057571
Other,-1,-1.0725621019524585,0.3113835904037203,False,10,200.22121893666744
Personality/Behavior,-1,-0.9872158094336041,0.368870278042965,False,6,358.2189634810249
Personality/Behavior,0,-3.129066704906415,0.0073929018438288665,True,15,104.14814047207499
Personality/Behavior,1,-1.604193577974537,0.1369742551856495,False,12,315.64169822508234
Residential Area,-1,-1.716433998759272,0.0954572221882528,False,34,717.6692646441679
