Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.4497668940774093,0.000791885897385085,True,113,113.19554544044668
Ideology/Politics,1,-1.0286787436135426e+16,9.450188437736412e-33,True,3,132.49180661276628
Institutions,-1,-3.0450279794168007,0.007316554221313172,True,18,99.17396523820368
Occupation/Social Status,-1,-3.335868357493269,0.0018754135935491335,True,40,122.3942995814201
Occupation/Social Status,0,-2.4221922224811494,0.019821781442690315,True,43,385.3157267446177
Other,-1,-1.1711368727012677,0.27161585689434153,False,10,286.8577902599623
Personality/Behavior,-1,-1.0383727639821387,0.3466800490704166,False,6,279.2594641176642
Personality/Behavior,0,-3.7818862685630927,0.0020218639911242014,True,15,120.97213644913418
Personality/Behavior,1,-1.5670156692861332,0.14540816637769477,False,12,663.2532260107273
Residential Area,-1,-2.8025276717798127,0.008538776172306466,True,33,373.4094427431029
