Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.132601102956939,0.002211381800266541,True,113,89.87394850319762
Ideology/Politics,1,-1.1638967287249496e+16,7.381950095582293e-33,True,3,72.14234252822325
Institutions,-1,-2.623782782255852,0.017782431373527193,True,18,121.95974861597946
Occupation/Social Status,-1,-2.084747932445258,0.04336131157526907,True,42,101.06786138566446
Occupation/Social Status,0,-2.5067371416388684,0.015865483489520715,True,46,492.7555563307566
Other,-1,-1.0335459320765992,0.3283208132330061,False,10,138.42689846074208
Personality/Behavior,-1,-0.9917667983135382,0.36684970840644526,False,6,466.13873513689754
Personality/Behavior,0,-3.2591540062340303,0.005707801877049296,True,15,101.94634298525524
Personality/Behavior,1,-1.461185645842242,0.17193385229967367,False,12,325.48399976823583
Residential Area,-1,-2.102113166419844,0.0435022006119358,True,33,509.6375001278782
