Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.0039696911027196,0.0032880381816256772,True,113,106.16086822761284
Ideology/Politics,1,-inf,0.0,True,3,82.36353028297555
Institutions,-1,-1.9781091920765308,0.06435703803644123,False,18,127.14857530853081
Occupation/Social Status,-1,-1.5156140377775256,0.13728951265347575,False,42,112.19772986360881
Occupation/Social Status,0,-2.5833920757690674,0.013103245133120186,True,46,560.4676408809262
Other,-1,-1.1084684732676766,0.29640094276728784,False,10,211.47264898804883
Personality/Behavior,-1,-0.9944304474129105,0.3656713226509585,False,6,478.1223889449652
Personality/Behavior,0,-3.0434525805821795,0.00876290757532628,True,15,104.9715405808342
Personality/Behavior,1,-1.5979782885425446,0.13835360884484046,False,12,396.300583356294
Residential Area,-1,-1.7100566940497068,0.09724802505975529,False,32,680.5938711298327
